item_id,genres,year_release,tags
57700,Casual,2011,Multiple Endings
57700,Indie,2011,Multiple Endings
63660,Adventure,2011,Action
63660,Casual,2011,Action
90504,Strategy,2011,Zombies
7520,Rpg,2011,Funny
99200,Casual,2011,RPG
9930,Racing,2011,Action
24449,Rpg,2011,First-Person
41814,Strategy,2011,Indie
41814,Indie,2011,Indie
41814,Simulation,2011,Indie
42925,Strategy,2011,Casual
57650,Rpg,2011,Short
57650,Strategy,2011,Short
40407,Indie,2011,Strategy
40407,Strategy,2011,Strategy
33770,Rpg,2011,Action
47800,Strategy,2011,Indie
18408,Casual,2011,Shooter
18408,Strategy,2011,Shooter
63710,Action,2011,Strategy
63710,Indie,2011,Strategy
55100,Action,2011,Indie
80200,Casual,2011,Procedural Generation
80200,Indie,2011,Procedural Generation
80200,Simulation,2011,Procedural Generation
80200,Strategy,2011,Procedural Generation
92400,Indie,2011,Action
56435,Strategy,2011,Rogue-like
56433,Strategy,2011,Platformer
56432,Strategy,2011,Platformer
56431,Strategy,2011,Platformer
39120,Free to play,2013,Tower Defense
39120,Massively multiplayer,2013,Tower Defense
39120,Rpg,2013,Tower Defense
56437,Strategy,2011,Rogue-like
94000,Indie,2011,Adventure
94000,Casual,2011,Adventure
56434,Strategy,2011,Rogue-like
92700,Action,2011,Action
73012,Simulation,2011,Strategy
48803,Simulation,2011,Co-op
56536,Strategy,2011,Rogue-lite
44620,Racing,2011,Indie
91200,Action,2011,Action
91200,Indie,2011,Action
91200,Strategy,2011,Action
46790,Strategy,2010,Great Soundtrack
73170,Strategy,2011,Action
57655,Strategy,2011,Comedy
57655,Rpg,2011,Comedy
70000,Action,2011,Indie
70000,Indie,2011,Indie
57730,Strategy,2011,Cute
620,Action,2011,Free to Play
620,Adventure,2011,Free to Play
42918,Action,2011,Adventure
42918,Rpg,2011,Adventure
91600,Action,2011,Turn-Based
91600,Casual,2011,Turn-Based
91600,Indie,2011,Turn-Based
91600,Strategy,2011,Turn-Based
73020,Strategy,2011,Action
56482,Strategy,2011,Arcade
56438,Strategy,2011,Rogue-like
56481,Strategy,2011,Arcade
98200,Indie,2011,Family Friendly
98200,Strategy,2011,Family Friendly
56480,Strategy,2011,Arcade
72905,Adventure,2011,Indie
72905,Indie,2011,Indie
72905,Rpg,2011,Indie
22450,Action,2011,Atmospheric
22450,Adventure,2011,Atmospheric
42140,Adventure,2011,Strategy
42140,Casual,2011,Strategy
42140,Indie,2011,Strategy
47898,Simulation,2011,Strategy
73181,Simulation,2011,Action
73031,Action,2011,Strategy
73031,Rpg,2011,Strategy
9992,Action,2011,Point & Click
9992,Adventure,2011,Point & Click
46490,Adventure,2009,Batman
46480,Adventure,2005,Action
42718,Action,2011,Female Protagonist
39160,Action,2011,Mystery
39160,Rpg,2011,Mystery
57900,Action,2011,Music
102700,Action,2011,Games Workshop
102700,Free to play,2011,Games Workshop
9880,Free to play,2009,FPS
9880,Massively multiplayer,2009,FPS
9880,Rpg,2009,FPS
99900,Action,2011,Funny
99900,Adventure,2011,Funny
99900,Free to play,2011,Funny
99900,Indie,2011,Funny
99900,Massively multiplayer,2011,Funny
99900,Rpg,2011,Funny
22520,Strategy,2011,Education
73014,Simulation,2011,Strategy
7530,Strategy,2011,Story Rich
95700,Indie,2011,Co-op
49470,Strategy,2011,Casual
91810,Indie,2011,Classic
91810,Casual,2011,Classic
49604,Action,2011,Casual
49604,Casual,2011,Casual
49604,Indie,2011,Casual
98210,Strategy,2011,Adventure
98210,Indie,2011,Adventure
97000,Indie,2011,RPG
97000,Casual,2011,RPG
46760,Strategy,2011,Casual
46830,Strategy,2011,Romance
73035,Action,2011,Strategy
73035,Rpg,2011,Strategy
46840,Strategy,2011,2D
21100,Action,2011,Tower Defense
73037,Action,2011,Action
73037,Rpg,2011,Action
73036,Action,2011,Strategy
73036,Rpg,2011,Strategy
24635,Simulation,2011,Female Protagonist
901679,Action,2011,Casual
901679,Rpg,2011,Casual
25810,Strategy,2011,Controller
99100,Action,2011,Anime
99100,Rpg,2011,Anime
44660,Racing,2011,Action
90209,Simulation,2011,Platformer
25809,Strategy,2011,Controller
42903,Strategy,2011,Rogue-like
22631,Strategy,2011,Indie
22634,Strategy,2011,Local Multiplayer
22633,Strategy,2011,Local Multiplayer
57656,Strategy,2011,Story Rich
57656,Rpg,2011,Story Rich
22632,Strategy,2011,Indie
94590,Adventure,2011,Open World
94590,Casual,2011,Open World
35425,Action,2011,Medieval
73192,Strategy,2011,Strategy
105700,Action,2011,Indie
105700,Adventure,2011,Indie
105700,Indie,2011,Indie
72750,Action,2011,Sandbox
72750,Rpg,2011,Sandbox
56538,Strategy,2011,Rogue-lite
63950,Simulation,2011,Arcade
61100,Indie,2011,Tower Defense
61100,Casual,2011,Tower Defense
65228,Simulation,2011,RPG
55205,Action,2011,Shooter
102200,Adventure,2011,Horror
102200,Indie,2011,Horror
102200,Rpg,2011,Horror
64013,Strategy,2011,Fantasy
15522,Action,2011,Puzzle
15522,Indie,2011,Puzzle
63802,Adventure,2011,Indie
63802,Strategy,2011,Indie
63802,Rpg,2011,Indie
63802,Indie,2011,Indie
92302,Action,2011,Loot
92302,Indie,2011,Loot
73183,Simulation,2011,Action
42210,Adventure,2010,Strategy
65790,Action,2011,Local Multiplayer
65790,Simulation,2011,Local Multiplayer
65790,Strategy,2011,Local Multiplayer
92803,Casual,2011,Strategy
92803,Indie,2011,Strategy
57690,Simulation,2011,Casual
57690,Strategy,2011,Casual
42220,Adventure,2011,Casual
42230,Adventure,2010,Multiplayer
111000,Indie,2011,Action
111000,Casual,2011,Action
73193,Strategy,2011,Strategy
38740,Action,2011,Indie
38740,Indie,2011,Indie
99612,Strategy,2011,Simulation
99614,Strategy,2011,Simulation
91604,Indie,2011,Indie
70120,Indie,2011,Gore
107200,Action,2011,Retro
107200,Indie,2011,Retro
107200,Rpg,2011,Retro
107200,Strategy,2011,Retro
97108,Action,2011,Gothic
97106,Action,2011,Gothic
97107,Action,2011,Gothic
56487,Strategy,2011,Singleplayer
72760,Action,2011,Point & Click
72760,Rpg,2011,Point & Click
99910,Adventure,2011,Singleplayer
99910,Casual,2011,Singleplayer
99910,Free to play,2011,Singleplayer
99910,Massively multiplayer,2011,Singleplayer
99910,Strategy,2011,Singleplayer
18070,Action,2011,Singleplayer
18070,Adventure,2011,Singleplayer
18070,Rpg,2011,Singleplayer
55150,Action,2011,Space
63940,Strategy,2011,Action
98400,Action,2012,Local Co-Op
98400,Indie,2012,Local Co-Op
73194,Strategy,2011,Strategy
46520,Action,2011,Beat 'em up
46520,Indie,2011,Beat 'em up
22230,Action,2011,Difficult
22230,Indie,2011,Difficult
22230,Racing,2011,Difficult
22230,Strategy,2011,Difficult
35450,Action,2011,Action
35450,Massively multiplayer,2011,Action
35450,Simulation,2011,Action
33420,Action,2011,Indie
33420,Adventure,2011,Indie
73185,Simulation,2011,Action
49473,Strategy,2011,Simulation
73210,Rpg,2011,MOBA
73210,Simulation,2011,MOBA
73210,Strategy,2011,MOBA
110600,Action,2011,Strategy RPG
110600,Indie,2011,Strategy RPG
200080,Adventure,2010,Platformer
200440,Rpg,2011,Platformer
111400,Action,2011,Fantasy
111400,Indie,2011,Fantasy
57923,Action,2011,Arcade
48220,Rpg,2011,Singleplayer
48220,Strategy,2011,Singleplayer
9420,Strategy,2011,Medieval
113200,Action,2011,Retro
113200,Adventure,2011,Retro
113200,Indie,2011,Retro
113200,Rpg,2011,Retro
90208,Simulation,2011,Platformer
200230,Racing,2011,Pixel Graphics
200230,Simulation,2011,Pixel Graphics
9350,Strategy,2007,Stealth
901776,Strategy,2011,Strategy
901776,Indie,2011,Strategy
901776,Casual,2011,Strategy
901776,Simulation,2011,Strategy
201100,Action,2011,Action
201100,Racing,2011,Action
80202,Strategy,2011,Procedural Generation
80202,Indie,2011,Procedural Generation
80202,Casual,2011,Procedural Generation
80202,Simulation,2011,Procedural Generation
80204,Strategy,2011,2D
80204,Indie,2011,2D
80204,Casual,2011,2D
80204,Simulation,2011,2D
34842,Action,2011,Indie
95900,Action,2011,Hack and Slash
95900,Simulation,2011,Hack and Slash
80207,Strategy,2011,2D
80207,Indie,2011,2D
80207,Casual,2011,2D
80207,Simulation,2011,2D
45770,Action,2011,Space
45770,Adventure,2011,Space
18080,Action,2011,RPG
18080,Adventure,2011,RPG
18080,Rpg,2011,RPG
200670,Strategy,2011,Stealth
108210,Casual,2011,Story Rich
108210,Simulation,2011,Story Rich
108210,Strategy,2011,Story Rich
65231,Simulation,2011,Massively Multiplayer
115100,Adventure,2011,Software
115100,Casual,2011,Software
115100,Rpg,2011,Software
47930,Simulation,2011,Action
41816,Strategy,2011,Indie
41816,Indie,2011,Indie
41816,Simulation,2011,Indie
201480,Action,2011,2D
201480,Indie,2011,2D
201480,Rpg,2011,2D
200910,Indie,2011,Cute
200910,Rpg,2011,Cute
200130,Casual,2011,Strategy
200130,Indie,2011,Strategy
200130,Strategy,2011,Strategy
201490,Simulation,2011,Massively Multiplayer
201490,Strategy,2011,Massively Multiplayer
65610,Rpg,2011,Massively Multiplayer
43190,Action,2011,Action RPG
43190,Indie,2011,Action RPG
102622,Action,2011,Local Multiplayer
102622,Indie,2011,Local Multiplayer
102622,Strategy,2011,Local Multiplayer
39270,Action,2011,JRPG
39270,Rpg,2011,JRPG
24200,Action,2011,RPG
24200,Adventure,2011,RPG
24200,Free to play,2011,RPG
24200,Massively multiplayer,2011,RPG
24200,Rpg,2011,RPG
55370,Action,2011,Singleplayer
57696,Simulation,2011,Multiple Endings
57696,Strategy,2011,Multiple Endings
71340,Action,2011,Indie
202670,Adventure,2011,MMORPG
102623,Action,2011,Local Multiplayer
102623,Indie,2011,Local Multiplayer
102623,Strategy,2011,Local Multiplayer
115300,Action,2011,Adventure
110800,Adventure,2011,Medieval
110800,Strategy,2011,Medieval
110810,Adventure,2011,Casual
110810,Strategy,2011,Casual
64016,Strategy,2011,Retro
94203,Action,2011,Horror
94203,Indie,2011,Horror
94202,Action,2011,Horror
94202,Indie,2011,Horror
202521,Strategy,2011,Adventure
202521,Rpg,2011,Adventure
202521,Indie,2011,Adventure
61310,Indie,2011,Sci-fi
61310,Casual,2011,Sci-fi
73092,Action,2011,Action
73092,Rpg,2011,Action
91100,Indie,2011,Utilities
91100,Racing,2011,Utilities
73091,Action,2011,Action
73091,Rpg,2011,Action
34345,Strategy,2011,Action
201272,Strategy,2011,Adventure
73058,Action,2011,Action
73058,Rpg,2011,Action
25812,Strategy,2011,Free to Play
46350,Strategy,2010,Indie
200880,Action,2011,Family Friendly
202200,Strategy,2011,Female Protagonist
24083,Simulation,2011,Female Protagonist
113400,Action,2011,Blood
113400,Free to play,2011,Blood
113400,Massively multiplayer,2011,Blood
80340,Adventure,2012,Space
80340,Indie,2012,Space
200870,Action,2011,Story Rich
64017,Strategy,2011,Retro
35429,Action,2011,Action
201510,Racing,2011,Massively Multiplayer
201877,Action,2011,Puzzle
203700,Action,2011,Fantasy
203700,Rpg,2011,Fantasy
203700,Indie,2011,Fantasy
57695,Simulation,2011,Indie
57695,Strategy,2011,Indie
23530,Action,2011,Shooter
49475,Strategy,2011,Simulation
55344,Action,2011,Shooter
55341,Action,2011,Simulation
98820,Casual,2011,Simulation
98820,Indie,2011,Simulation
98820,Rpg,2011,Simulation
55340,Action,2011,Simulation
49337,Strategy,2011,RPG
55343,Action,2011,Shooter
91616,Action,2011,Strategy
91616,Casual,2011,Strategy
91616,Indie,2011,Strategy
91616,Strategy,2011,Strategy
201310,Action,2011,RPG
201310,Simulation,2011,RPG
35720,Action,2013,Singleplayer
35720,Adventure,2013,Singleplayer
35720,Indie,2013,Singleplayer
204381,Action,2011,Simulation
204381,Rpg,2011,Simulation
204381,Indie,2011,Simulation
204010,Action,2011,Economy
204010,Indie,2011,Economy
111403,Action,2011,Indie
111403,Indie,2011,Indie
203990,Action,2011,Economy
203990,Indie,2011,Economy
204030,Action,2011,Simulation
204030,Adventure,2011,Simulation
204030,Rpg,2011,Simulation
200620,Action,2011,Stealth
202452,Casual,2011,Casual
202452,Strategy,2011,Casual
204380,Action,2011,Simulation
204380,Rpg,2011,Simulation
204380,Indie,2011,Simulation
55395,Action,2011,Space Sim
200610,Action,2011,Co-op
55471,Action,2011,Indie
55473,Action,2011,Indie
55472,Action,2011,Indie
55470,Action,2011,Indie
55347,Action,2011,Shooter
23553,Action,2011,Funny
23552,Action,2011,Funny
23551,Action,2011,Funny
200890,Action,2011,Walking Simulator
200860,Action,2011,Casual
23550,Action,2011,Funny
200390,Indie,2012,Puzzle
200390,Strategy,2012,Puzzle
65244,Simulation,2012,Massively Multiplayer
24480,Rpg,2012,Female Protagonist
24480,Strategy,2012,Female Protagonist
24488,Strategy,2012,Shooter
24488,Rpg,2012,Shooter
204340,Action,2005,RPG
204340,Indie,2005,RPG
203510,Action,2012,RPG
203510,Indie,2012,RPG
203510,Rpg,2012,RPG
9900,Free to play,2010,Strategy
9900,Massively multiplayer,2010,Strategy
9900,Rpg,2010,Strategy
204386,Action,2012,Free to Play
204386,Rpg,2012,Free to Play
204386,Indie,2012,Free to Play
204385,Action,2012,Free to Play
204385,Rpg,2012,Free to Play
204385,Indie,2012,Free to Play
57740,Rpg,2012,Short
57740,Simulation,2012,Short
57740,Strategy,2012,Short
204390,Action,2012,Shooter
204390,Indie,2012,Shooter
42968,Strategy,2012,Survival
105800,Action,2012,Strategy
105800,Casual,2012,Strategy
105800,Indie,2012,Strategy
105802,Casual,2012,Strategy
105802,Indie,2012,Strategy
111100,Casual,2012,Turn-Based Strategy
111100,Indie,2012,Turn-Based Strategy
111100,Racing,2012,Turn-Based Strategy
203210,Action,2012,Adventure
203210,Casual,2012,Adventure
203210,Indie,2012,Adventure
45773,Action,2012,Simulation
45774,Action,2012,Simulation
205160,Action,2012,Co-op
205160,Indie,2012,Co-op
203770,Rpg,2012,Design & Illustration
203770,Simulation,2012,Design & Illustration
203770,Strategy,2012,Design & Illustration
203772,Strategy,2012,Design & Illustration
203773,Strategy,2012,Utilities
92620,Action,2012,Gun Customization
92620,Indie,2012,Gun Customization
205120,Action,2012,PvP
205120,Indie,2012,PvP
108710,Action,2012,Adventure
108710,Adventure,2012,Adventure
24065,Simulation,2010,Science
73039,Action,2012,Action
73039,Rpg,2012,Action
10220,Action,2011,Action
108110,Rpg,2012,Casual
108110,Simulation,2012,Casual
200210,Action,2012,Puzzle-Platformer
200210,Free to play,2012,Puzzle-Platformer
200210,Indie,2012,Puzzle-Platformer
200210,Massively multiplayer,2012,Puzzle-Platformer
200210,Rpg,2012,Puzzle-Platformer
42905,Strategy,2012,Indie
55381,Action,2012,VR
204440,Adventure,2012,Dating Sim
204440,Casual,2012,Dating Sim
205690,Adventure,2012,RPG
205690,Indie,2012,RPG
201882,Action,2012,Fantasy
201882,Adventure,2012,Fantasy
207490,Action,2012,Classic
207490,Adventure,2012,Classic
206760,Action,2012,Strategy
206521,Action,2012,Replay Value
206521,Adventure,2012,Replay Value
206521,Free to play,2012,Replay Value
206521,Massively multiplayer,2012,Replay Value
206521,Rpg,2012,Replay Value
65249,Simulation,2012,Action
206710,Simulation,2012,4X
108500,Action,2012,Pixel Graphics
108500,Indie,2012,Pixel Graphics
108500,Strategy,2012,Pixel Graphics
206690,Casual,2012,CRPG
206690,Indie,2012,CRPG
206690,Strategy,2012,CRPG
205830,Action,2012,Cute
205830,Indie,2012,Cute
205830,Casual,2012,Cute
108726,Action,2012,2D
108726,Adventure,2012,2D
47932,Simulation,2012,Action
115110,Adventure,2012,Fantasy
115110,Indie,2012,Fantasy
203560,Casual,2012,Free to Play
203560,Indie,2012,Free to Play
65246,Simulation,2012,Massively Multiplayer
65253,Simulation,2012,Action
207420,Action,2012,Shooter
207420,Adventure,2012,Shooter
207420,Indie,2012,Shooter
73060,Strategy,2012,Action
207790,Simulation,2012,Indie
207710,Casual,2012,Adventure
207710,Indie,2012,Adventure
207710,Strategy,2012,Adventure
204388,Action,2012,Action
204388,Rpg,2012,Action
204388,Indie,2012,Action
204382,Strategy,2012,Free to Play
204382,Rpg,2012,Free to Play
204382,Indie,2012,Free to Play
207250,Indie,2012,Racing
207250,Strategy,2012,Racing
208110,Adventure,2012,Free to Play
208110,Casual,2012,Free to Play
208540,Strategy,2012,Casual
208540,Rpg,2012,Casual
208540,Indie,2012,Casual
19320,Action,2012,Gore
19320,Indie,2012,Gore
19320,Casual,2012,Gore
207320,Action,2012,First-Person
207320,Adventure,2012,First-Person
207320,Rpg,2012,First-Person
65733,Simulation,2012,Singleplayer
204180,Adventure,2012,Tactical RPG
204180,Indie,2012,Tactical RPG
204180,Strategy,2012,Tactical RPG
55382,Action,2012,VR
110630,Action,2012,Visual Novel
110630,Indie,2012,Visual Novel
102850,Action,2012,Sandbox
102850,Adventure,2012,Sandbox
102850,Indie,2012,Sandbox
102510,Action,2012,Board Game
102510,Rpg,2012,Board Game
201271,Strategy,2012,Adventure
205840,Adventure,2012,Visual Novel
109500,Action,2012,Singleplayer
109500,Indie,2012,Singleplayer
206416,Casual,2012,Story Rich
206416,Strategy,2012,Story Rich
208630,Adventure,2012,Simulation
208630,Casual,2012,Simulation
208640,Adventure,2012,Simulation
208640,Casual,2012,Simulation
205630,Simulation,2012,Co-op
205630,Strategy,2012,Co-op
206610,Casual,2012,Turn-Based Strategy
206610,Indie,2012,Turn-Based Strategy
65252,Simulation,2012,Action
208541,Strategy,2012,Casual
208541,Rpg,2012,Casual
208541,Indie,2012,Casual
202310,Racing,2012,Rogue-like
202690,Indie,2012,Free to Play
202690,Strategy,2012,Free to Play
204560,Action,2012,Open World
204560,Rpg,2012,Open World
204560,Strategy,2012,Open World
65255,Simulation,2012,Indie
207430,Casual,2012,Silent Protagonist
207430,Indie,2012,Silent Protagonist
207430,Rpg,2012,Silent Protagonist
202524,Strategy,2012,Action
202524,Rpg,2012,Action
202524,Indie,2012,Action
213530,Indie,2012,Indie
213390,Indie,2012,Indie
213390,Casual,2012,Indie
280720,Indie,2014,Action
280720,Simulation,2014,Action
280720,Strategy,2014,Action
280720,Early access,2014,Action
202370,Action,2012,Simulation
206881,Strategy,2012,Singleplayer
206881,Simulation,2012,Singleplayer
40390,Rpg,2012,RPG
204383,Action,2012,Free to Play
204383,Strategy,2012,Free to Play
204383,Rpg,2012,Free to Play
204383,Indie,2012,Free to Play
40392,Action,2012,Indie
40392,Adventure,2012,Indie
203750,Action,2012,Procedural Generation
209370,Indie,2012,Simulation
98300,Action,2012,Great Soundtrack
98300,Casual,2012,Great Soundtrack
98300,Simulation,2012,Great Soundtrack
98300,Strategy,2012,Great Soundtrack
201277,Strategy,2012,RPGMaker
55397,Action,2012,Robots
211206,Action,2012,Strategy
91609,Action,2012,Turn-Based Strategy
91609,Strategy,2012,Turn-Based Strategy
91609,Indie,2012,Turn-Based Strategy
91609,Casual,2012,Turn-Based Strategy
65258,Simulation,2012,Indie
108232,Casual,2012,Hidden Object
108232,Indie,2012,Hidden Object
108232,Strategy,2012,Hidden Object
206714,Simulation,2012,4X
203344,Rpg,2012,Singleplayer
203344,Simulation,2012,Singleplayer
203344,Strategy,2012,Singleplayer
41014,Action,2010,Interactive Fiction
41014,Indie,2010,Interactive Fiction
41019,Action,2012,Singleplayer
41019,Indie,2012,Singleplayer
210230,Adventure,2012,Simulation
211800,Casual,2012,Level Editor
211800,Indie,2012,Level Editor
65256,Simulation,2012,Indie
65218,Simulation,2012,RPG
209100,Action,2012,Free to Play
211010,Action,2012,Free to Play
211010,Indie,2012,Free to Play
211010,Rpg,2012,Free to Play
205530,Indie,2012,Adventure
205530,Simulation,2012,Adventure
205530,Strategy,2012,Adventure
90207,Simulation,2012,Platformer
108230,Casual,2012,Hidden Object
108230,Indie,2012,Hidden Object
108230,Strategy,2012,Hidden Object
108200,Casual,2012,Underwater
108200,Indie,2012,Underwater
108200,Strategy,2012,Underwater
208281,Simulation,2012,Indie
208284,Simulation,2012,Indie
207350,Action,2012,Atmospheric
207350,Adventure,2012,Atmospheric
207350,Rpg,2012,Atmospheric
208545,Strategy,2012,Simulation
208545,Rpg,2012,Simulation
208545,Indie,2012,Simulation
213370,Action,2012,Strategy
204100,Action,2012,Indie
203766,Action,2012,Software Training
203765,Action,2012,Software Training
204182,Action,2012,Tactical
204182,Indie,2012,Tactical
98821,Adventure,2012,Casual
98821,Casual,2012,Casual
98821,Free to play,2012,Casual
98821,Indie,2012,Casual
98821,Rpg,2012,Casual
212500,Free to play,2012,Adventure
212500,Massively multiplayer,2012,Adventure
212500,Rpg,2012,Adventure
209790,Indie,2012,Action
209790,Casual,2012,Action
207080,Indie,2012,Free to Play
42170,Action,2012,Indie
42170,Adventure,2012,Indie
42170,Indie,2012,Indie
42170,Rpg,2012,Indie
42170,Strategy,2012,Indie
213330,Action,2012,Strategy
